Lab_Name,LabID,Project,Agency,SiteName,MLID,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Taxon,AlgalDivision,NumberinStand,RankinStand,RelativeDensity,NaturalUnitsperML,CellperML,CellVolume(µ³/mL),Comments,Notes,stratum,shannon-wiener index,species evenness,species richness,total number of taxa in stand,taxon_grouped,Taxon,
Rushforth Phycology,SR180579,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles W of Vineyard,4917365,11/14/2018,,,,,Unknown cryptomonad 2,Cryptophyta,,,10.6,,112,112000,,,,,,,,,,
Rushforth Phycology,SR180579,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles W of Vineyard,4917365,11/14/2018,,,,,Unknown spherical chlorophyte 2,Chlorophyta,,,1.9,,44.8,20160,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Actinastrum gracillimum Smith,Chlorophyta,,,1.2,,179.2,15052.8,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,1,,179.2,11648,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0.8,,179.2,10214.4,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,centric diatoms species 2,Bacillariophyta,,,6,,291.2,72800,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Chlamydomonas species 3,Chlorophyta,,,4.7,,201.6,56448,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Cryptomonas species 2,Cryptophyta,,,2.2,,22.4,26880,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Cyanodictyon planctonicum Mayer,Cyanophyta,,,7.1,,10752,86016,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,"Desmodesmus bicellularis (Chodat) An, Friedl & Hegewald",Chlorophyta,,,2.2,,224,26208,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,1.5,,89.6,17920,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Desmodesmus species,Chlorophyta,,,1.1,,89.6,13440,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Euglena species 2,Euglenophyta,,,3.4,,22.4,41036.8,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata Schmidle),Chlorophyta,,,3.7,,246.4,44352,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Komma species,Chlorophyta,,,1,,44.8,11872,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,"Limnococcus limneticus (Lemmermann) Komárková, Jezberová, Komárek & Zapomelová (= Chroococcus limneticus Lemmermann)",Cyanophyta,,,6.6,,537.6,79564.8,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Monoraphidium contortum (Thuret) Komárková-Legnerová,Chlorophyta,,,0.5,,89.6,5824,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Oocystis species,Chlorophyta,,,5.7,,224,69440,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Oocystis borgei Snow,Chlorophyta,,,1.1,,22.4,13283.2,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,pennate diatoms,Bacillariophyta,,,2.3,,22.4,28000,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Snowella species,Cyanophyta,,,9.9,,1456,119392,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Unknown colonial cyanophyte,Cyanophyta,,,4.5,,358.4,53760,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Unknown cryptomonad 2,Cryptophyta,,,14.8,,179.2,179200,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Unknown spherical chlorophyte 2,Chlorophyta,,,5.8,,156.8,70560,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,Unknown spherical chlorophyte 3,Chlorophyta,,,3.3,,672,40320,,,,,,,,,,
Rushforth Phycology,SR180580,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,0.5 Mile West of Geneva (15A),4917310,11/14/2018,Total Phytoplankton,0.4m,,,"Willea rectangularis (Braun) John, Wynne & Tsarenko (= Crucigenia rectangularis (Nägeli) Gay)",Chlorophyta,,,9.5,,1433.6,114688,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,1.6,,403.2,26208,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0.5,,134.4,7660.8,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,centric diatoms species 2,Bacillariophyta,,,2.7,,179.2,44800,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Chlamydomonas species 2,Chlorophyta,,,1.7,,44.8,29120,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Chlamydomonas species 3,Chlorophyta,,,0.4,,22.4,6272,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,"Desmodesmus bicellularis (Chodat) An, Friedl & Hegewald",Chlorophyta,,,1.2,,179.2,20966.4,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,2.1,,179.2,35840,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata Schmidle),Chlorophyta,,,2.9,,268.8,48384,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,"Limnococcus limneticus (Lemmermann) Komárková, Jezberová, Komárek & Zapomelová (= Chroococcus limneticus Lemmermann)",Cyanophyta,,,2.4,,268.8,39782.4,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Monoraphidium contortum (Thuret) Komárková-Legnerová,Chlorophyta,,,0.4,,112,7280,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Monoraphidium convolutum (Corda) Komárková-Legnerová (= Ankistrodesmus convolutus Corda),Chlorophyta,,,0.2,,67.2,3763.2,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Nephrocytium species,Chlorophyta,,,1.2,,112,20272,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Oocystis species,Chlorophyta,,,12.3,,739.2,206976,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Oocystis borgei Snow,Chlorophyta,,,6.3,,179.2,106265.6,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Oocystis parva West & West,Chlorophyta,,,0.5,,89.6,8064,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,pennate diatoms,Bacillariophyta,,,10,,134.4,168000,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Scenedesmus obtusus Meyen,Chlorophyta,,,6.8,,358.4,114688,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Snowella species,Cyanophyta,,,35.4,,7280,596960,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Unknown cryptomonad 2,Cryptophyta,,,5.3,,89.6,89600,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,Unknown spherical chlorophyte 3,Chlorophyta,,,1.2,,336,20160,,,,,,,,,,
Rushforth Phycology,SR180581,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile East of Pelican Point,4917370,11/14/2018,Total Phytoplankton,0.36m,,,"Willea rectangularis (Braun) John, Wynne & Tsarenko (= Crucigenia rectangularis (Nägeli) Gay)",Chlorophyta,,,5.1,,1075.2,86016,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,0.9,,268.8,17472,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,1.5,,492.8,28089.6,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Aphanocapsa species,Cyanophyta,,,2.3,,1568,42336,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,centric diatoms species 2,Bacillariophyta,,,4.9,,358.4,89600,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Chlamydomonas species 2,Chlorophyta,,,3.2,,89.6,58240,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,"Desmodesmus bicellularis (Chodat) An, Friedl & Hegewald",Chlorophyta,,,4,,627.2,73382.4,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,1.9,,179.2,35840,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata Schmidle),Chlorophyta,,,8.8,,896,161280,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Komma species,Chlorophyta,,,3.2,,224,59360,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Monoraphidium contortum (Thuret) Komárková-Legnerová,Chlorophyta,,,0.9,,268.8,17472,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Monoraphidium convolutum (Corda) Komárková-Legnerová (= Ankistrodesmus convolutus Corda),Chlorophyta,,,0.1,,44.8,2508.8,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Oocystis species,Chlorophyta,,,5.4,,358.4,100352,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Oocystis borgei Snow,Chlorophyta,,,4.3,,134.4,79699.2,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Oocystis parva West & West,Chlorophyta,,,0.9,,179.2,16128,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,pennate diatoms,Bacillariophyta,,,3,,44.8,56000,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Planktothrix species,Cyanophyta,,,34.1,,3808,628320,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Unknown colonial chlorophyte,Chlorophyta,,,4.7,,403.2,87091.2,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Unknown cryptomonad 2,Cryptophyta,,,4.9,,89.6,89600,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Unknown spherical chlorophyte 2,Chlorophyta,,,5.5,,224,100800,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,Unknown spherical chlorophyte 3,Chlorophyta,,,2,,627.2,37632,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,unknown spherical cyanophyte,Cyanophyta,,,0.2,,44.8,4480,,,,,,,,,,
Rushforth Phycology,SR180582,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,3 Miles WNW of Lincoln Beach,4917500,11/14/2018,Total Phytoplankton,0.2m,,,"Willea rectangularis (Braun) John, Wynne & Tsarenko (= Crucigenia rectangularis (Nägeli) Gay)",Chlorophyta,,,3.1,,716.8,57344,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,0.8,,224,14560,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,1.5,,448,25536,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Aphanocapsa species,Cyanophyta,,,2.4,,1568,42336,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,centric diatoms species 2,Bacillariophyta,,,7,,492.8,123200,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Chlamydomonas species 2,Chlorophyta,,,1.7,,44.8,29120,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Chlamydomonas globosa Snow,Chlorophyta,,,3.6,,89.6,63616,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Coelastrum species,Chlorophyta,,,2.7,,179.2,48025.6,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Cyanodictyon planctonicum Mayer,Cyanophyta,,,2.5,,5376,43008,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,6.1,,537.6,107520,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata Schmidle),Chlorophyta,,,3.2,,313.6,56448,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Komma species,Chlorophyta,,,0.7,,44.8,11872,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Microcystis species,Cyanophyta,,,8.4,,1344,147840,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Monoraphidium contortum (Thuret) Komárková-Legnerová,Chlorophyta,,,2.8,,761.6,49504,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Monoraphidium convolutum (Corda) Komárková-Legnerová (= Ankistrodesmus convolutus Corda),Chlorophyta,,,2.6,,806.4,45158.4,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Nephrocytium species,Chlorophyta,,,2.3,,224,40544,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Oocystis species,Chlorophyta,,,8.6,,537.6,150528,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Oocystis borgei Snow,Chlorophyta,,,5,,179.2,88345.6,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Oocystis parva West & West,Chlorophyta,,,6.4,,1254.4,112896,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Snowella species,Cyanophyta,,,9.4,,2016,165312,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Unknown colonial chlorophyte,Chlorophyta,,,13.9,,1075.2,242995.2,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Unknown cryptomonad,Cryptophyta,,,1,,44.8,17920,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Unknown spherical chlorophyte 2,Chlorophyta,,,2.6,,179.2,44800,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,Unknown spherical chlorophyte 3,Chlorophyta,,,2.1,,627.2,37632,,,,,,,,,,
Rushforth Phycology,SR180583,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,2 Miles East of Saratoga,4917520,11/14/2018,Total Phytoplankton,0.4m,,,"Willea rectangularis (Braun) John, Wynne & Tsarenko (= Crucigenia rectangularis (Nägeli) Gay)",Chlorophyta,,,2.5,,537.6,43008,,,,,,,,,,
Rushforth Phycology,SR180584,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile SE of Bird Island,4917715,11/14/2018,Total Phytoplankton,0.2m,,,Ankistrodesmus arcuatus Korshikov (= Monoraphidium arcuatum (Korshikov) Hindák),Chlorophyta,,,0.6,,179.2,11648,,,,,,,,,,
Rushforth Phycology,SR180584,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile SE of Bird Island,4917715,11/14/2018,Total Phytoplankton,0.2m,,,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,1.6,,537.6,30643.2,,,,,,,,,,
Rushforth Phycology,SR180584,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile SE of Bird Island,4917715,11/14/2018,Total Phytoplankton,0.2m,,,centric diatoms species,Bacillariophyta,,,2.3,,44.8,43456,,,,,,,,,,
Rushforth Phycology,SR180584,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile SE of Bird Island,4917715,11/14/2018,Total Phytoplankton,0.2m,,,centric diatoms species 2,Bacillariophyta,,,4.7,,358.4,89600,,,,,,,,,,
Rushforth Phycology,SR180584,UTAH LAKE PHYTOPLANKTON SURVEY,DWQ,1 Mile SE of Bird Island,4917715,11/14/2018,Total Phytoplankton,0.2m,,,Chlamydomonas species 2,Chlorophyta,,,3,,89.6,58240,,,,,,,,,,
